,ID,Unnamed: 0,ID,ID.1,Type,Utterance,Dialogue Act
0,7_0,0,7_0,105_0,T,Hi How are you doing today?,gt
1,7_1,1,7_1,105_1,P,"I'm good. But um, there has been visual, you know, we will work out like my motivation. Sure. Kind of, it's kind of related to that. Um, so I'm in school. And every few weeks we have like papers to write. And I know I know what I know I can do it. It's just actually sitting down and doing it","gt, id"
2,7_2,2,7_2,105_2,T,ok will tell me about the papers.,irq
3,7_3,3,7_3,105_3,P,"Well, they're usually about five pages long. And I just, I just look at it and like, it's five pages. But I'm like, okay, so I go sit down. You know, on my computer. I'm like, Alright, I'm starting references. So I get, I start off good. I do the references. But then it's like, I get sidetracked. tracked so easily. And then I end up killing like two hours, checking the news checking and then it goes to my phone and then just looking at recipes and then it gets really off topic and then I realized I haven't done anything.",id
4,7_4,4,7_4,105_4,T,"Alright, so you, you have a five page paper, you sit down to work on it. You have the references, you get that part taken care of that then sounds like you kind of wander off a little bit. ",crq
5,7_5,5,7_5,105_5,P,"Oh, big time. ",cd
6,7_6,6,7_6,105_6,T,Yeah. Okay. And then what happens after you are done wandering a little bit?,crq
7,7_7,7,7_7,105_7,P,"I get kind of annoyed with it. And then I'm like, Well, you know, I've already you know, it's already 90 time I'll try to do it tomorrow. And then, you know, either tomorrow doesn't happen or the same thing happens. And it's just and then I end up rushing right at the edge of, you know, that's due tomorrow and getting all these five pages done. It's really hard for me",cd
8,7_8,8,7_8,105_8,T,So you are you're finishing assignment on time. So the promise of lateness,crq
9,7_9,9,7_9,105_9,P,"No, I, I get it done. ",cd
10,7_10,10,7_10,105_10,T,You get done?,crq
11,7_11,11,7_11,105_11,P,It's just all at the last minute.,cd
12,7_12,12,7_12,105_12,T,So it's really the how the time breaks out isn't working out well for you.,crq
13,7_13,13,7_13,105_13,P,Yeah.,cd
14,7_14,14,7_14,105_14,T,You'd rather not be doing it at the last moment.,orq
15,7_15,15,7_15,105_15,P,"No, I mean, I try not to. I mean, I set time aside to go sit down. I'm like, Alright, you know, we're gonna start on this paper. Then sidetracked. I'm watching TV. I'm on my phone. I'm on some other website.",od
16,7_16,16,7_16,105_16,T,"So these so these activities that you're engaging in between when you start the work and before you start writing, also regarding the references before you start writing. You said check an email. ",crq
17,7_17,17,7_17,105_17,P,Yeah.,cd
18,7_18,18,7_18,105_18,T,And other kind of sounds like unplanned small activities.,crq
19,7_19,19,7_19,105_19,P,"Yeah. I mean, there's small things that keep My attention but it's not where my attention needs to go.",cd
20,7_20,20,7_20,105_20,T,These aren't particularly engaging activities like something you need to do. No at that moment.,crq
21,7_21,21,7_21,105_21,P,"No I mean, I look up you know, right I started one reference and then who this article looks cool who this article you know next thing I'm know I'm researching octopuses or something.",cd
22,7_22,22,7_22,105_22,T,"So like distracted,",orq
23,7_23,23,7_23,105_23,P,yeah distracted like at work.,od
24,7_24,24,7_24,105_24,T,And then there's a moment you kind of catch yourself and realize you haven't really started writing.,crq
25,7_25,25,7_25,105_25,P,"Yeah, but it's like two hours late",cd
26,7_26,26,7_26,105_26,T,"is too late. Yeah, so you're consuming time there. Alright. So you have a few different levels of activity. Here you have the paper, which it sounds like you're okay writing but you're you're maybe not highly motivated to write. ",crq
27,7_27,27,7_27,105_27,P,"Okay, ",cd
28,7_28,28,7_28,105_28,T,but you seem to be getting the references done. Okay.,crq
29,7_29,29,7_29,105_29,P,"Yeah, I mean, I get some references done. Okay.",cd
30,7_30,30,7_30,105_30,T,"You collect the material, and then the writing part. That's the difficult part. And then you have these behaviors. In the middle, which you enjoy doing a little, but they're not something that",crq
31,7_31,31,7_31,105_31,P,"I mean, they're not something I'm like am jumping for joy about it's just something to to procrastinate. So I don't have to do my paper. And I don't think that I you know, I'm not like, Oh, I need to check my email so I don't have to do my paper. It's just, Oh, I should check my email. Oh, I should check my phone. Oh, I haven't done this one Oh, I haven't seen this in a while.",cd
32,7_32,32,7_32,105_32,T,But these behaviors still fulfill purpose they they do delay the writing of the paper.,crq
33,7_33,33,7_33,105_33,P,"Yeah, that's true. ",cd
34,7_34,34,7_34,105_34,T,"You may not be fully aware of that in a moment. But then you kind of become aware of that later that that's the purpose that those behaviors accomplished was that they kept you distracted from writing. Alright. So the the writing of papers and activity, that's a behavior that's something you're not really looking forward to. What's the behavior That was an activity that you really do look forward to, you know, think about and some level of engagement is there.",crq
35,7_35,35,7_35,105_35,P,"Well, there is this new TV show out that they just started a new season. And I have it all recorded, like 24 episodes. But I can't find time to watch it. But I'm really, you know, I've seen the first season I'm so interested in it. And I'm can't wait to see the next one. I guess that that would that's, I guess what makes me really happy right now.",cd
36,7_36,36,7_36,105_36,T,So so you're excited about this television show and you how you have the episodes already recorded. And maybe one of the reasons you can't find the time is because the time you're using between the two parts of writing this paper.,crq
37,7_37,37,7_37,105_37,P,"Yeah. I mean, this paper is taking me a lot longer than it should.",cd
38,7_38,38,7_38,105_38,T,"Right. So let's let's try this. When you when you do write to paper, you're really writing it. The writing part, not the preparing part, but the writing part kind of all at the end. Right, getting it done this the night before it's due. All right. So I want to try a couple different behavioral strategies here. Okay. And these might be similar to what we tried before working with motivation. One is I think that it might be helpful and I want you let me know if I'm right here to break if it's a five page paper to break it up into more than one night. Because right now, functionally, at least a lot of what you're doing on the last night, okay. would be a more comfortable pace like Like, for example, how long does it take you to write one page?",orq
39,7_39,39,7_39,105_39,P,"out an hour, hour and a half?",crq
